Time,Open,High,Low,Last,Change,Volume
08/24/16,550.77,553.72,548.26,552.89,3.01,"4,169,500"
08/23/16,551.9,555.51,547.64,549.88,-0.78,"4,164,300"
08/22/16,539.31,550.85,539.13,550.66,14.67,"5,301,900"
08/19/16,539.32,539.56,535.15,535.99,-2.79,"3,086,000"
08/18/16,542.2,542.2,538.18,538.78,-3.9,"3,376,400"
08/17/16,540.74,543.13,537.16,542.68,2.02,"3,351,400"
08/16/16,535.86,542.52,535.38,540.66,5.71,"3,759,200"
08/15/16,534.69,535.25,532.71,534.95,-0.01,"2,909,600"
08/12/16,537.48,538.03,534.41,534.96,-3.85,"3,244,000"
08/11/16,538.83,540.25,537.09,538.81,1.79,"3,688,500"
08/10/16,538.27,539.34,535.33,537.02,-0.3,"3,159,700"
08/09/16,532.42,538.43,532.42,537.32,4.79,"3,362,800"
08/08/16,532.28,533.18,529.09,532.53,0.19,"2,432,500"
08/05/16,529.05,533.1,528.03,532.34,5.27,"3,173,200"
08/04/16,530.32,532.32,525.23,527.07,-2.72,"3,025,600"
08/03/16,528.11,533.07,527.43,529.79,2.01,"3,591,900"
08/02/16,527.42,527.86,522.95,527.78,0.35,"3,616,200"
07/29/16,529.69,532.18,527.27,527.43,-2.97,"3,174,900"
07/28/16,528.54,530.75,526.72,530.4,1.61,"4,067,800"
07/27/16,525.51,529.52,522.99,528.79,7,"4,101,000"
07/26/16,525.66,527.9,521.46,521.79,-3.87,"3,250,500"
07/25/16,525.74,527.36,523.93,525.66,0.13,"2,866,300"
07/22/16,526.24,526.55,524.66,525.53,0.66,"2,375,800"
07/21/16,526.36,526.36,521.95,524.87,-1.4,"2,338,000"
07/20/16,525.93,527.86,524.85,526.27,1.8,"2,959,200"
07/19/16,519.79,524.94,519.29,524.47,4.29,"2,984,700"
07/18/16,518.22,520.44,517.44,520.18,2.02,"2,263,200"
07/15/16,522.44,522.86,517.11,518.16,-3.38,"2,320,100"
07/14/16,524.22,525.01,519.84,521.54,-0.66,"6,153,200"
07/13/16,518.73,523.89,517.61,522.2,4.83,"3,691,000"
07/12/16,513.82,518.13,512.26,517.37,5.52,"4,989,400"
07/11/16,505.68,513.13,503.27,511.85,8.33,"3,837,200"
07/08/16,502.47,507.43,501.27,503.52,2.06,"4,100,200"
07/07/16,503.01,503.91,499.84,501.46,-0.98,"3,792,100"
07/06/16,503.77,504.29,498.51,502.44,-1.93,"4,946,100"
07/05/16,501.34,506.05,500.93,504.37,2.65,"4,391,800"
07/04/16,503.63,504.29,500.66,501.72,-0.08,"1,709,900"
06/30/16,502.31,504.02,497.61,501.8,0.41,"5,274,400"
06/29/16,502.01,504.08,498.07,501.39,-0.13,"5,737,800"
06/28/16,495.27,501.53,493.05,501.52,9.35,"4,543,700"
06/27/16,488.28,493.03,485.52,492.17,0.71,"4,632,200"
06/24/16,486.08,494.87,483.43,491.46,-4.93,"7,365,700"
06/23/16,494.45,500.36,493.84,496.39,4.19,"3,897,900"
06/22/16,493.54,495.88,491.5,492.2,-1.33,"6,569,600"
06/21/16,499.79,500.38,493.04,493.53,-3.98,"4,040,800"
06/20/16,500.46,501.11,496.56,497.51,2.08,"3,963,700"
06/17/16,498.46,499.76,495.25,495.43,-2.89,"16,270,800"
06/16/16,497.22,498.82,493.9,498.32,0.03,"6,215,600"
06/15/16,501.38,502.28,498.29,498.29,-2.99,"4,640,200"
06/14/16,503.23,505.29,501.2,501.28,-2.9,"3,980,600"
06/13/16,503.83,505.39,501.99,504.18,-2.54,"4,984,700"
06/10/16,511.32,511.9,504.81,506.72,-7.21,"3,098,200"
06/09/16,516.54,518.24,511.37,513.93,-3.95,"4,076,700"
06/08/16,522.38,522.51,516.53,517.88,-4.07,"5,390,000"
06/07/16,522.59,523.97,519.82,521.95,1.67,"4,646,000"
06/06/16,525.78,527.35,519.83,520.28,-5.08,"2,986,200"
06/03/16,519.28,527.47,519.17,525.36,5.4,"3,880,800"
06/02/16,516.65,522.05,516.58,519.96,3.23,"2,703,100"
06/01/16,516.52,518.67,514.24,516.73,-1.07,"3,086,300"
05/31/16,521.67,521.92,517.72,517.8,-3.12,"5,104,500"
05/30/16,520.35,521.46,519.87,520.92,2.16,"1,148,000"
05/27/16,517.72,520.15,517.58,518.76,1.31,"2,413,200"
05/26/16,515.08,520.26,515.07,517.45,3.07,"3,053,500"
05/25/16,517.97,518.02,514.38,514.38,-2.91,"2,733,800"
05/24/16,512.4,521.57,511.53,517.29,5.89,"4,408,300"
05/20/16,507.43,516.01,507.24,511.4,4.74,"3,353,800"
05/19/16,502.92,506.66,498.32,506.66,3.52,"3,369,200"
05/18/16,503.27,505.45,499.63,503.14,-0.17,"3,462,600"
05/17/16,512.81,512.87,501.38,503.31,-10.07,"3,463,300"
05/16/16,508.49,514.71,508.23,513.38,5.59,"2,721,400"
05/13/16,505.15,508.65,503.96,507.79,2.93,"3,071,500"
05/12/16,506.73,506.8,501.01,504.86,-0.18,"3,625,700"
05/11/16,507.31,507.31,502.03,505.04,-2.77,"3,238,500"
05/10/16,504.86,508.15,503.39,507.81,4.86,"3,371,600"
05/09/16,500.9,504.06,500.74,502.95,2.25,"3,555,700"
05/06/16,500.83,502,499.28,500.7,-1.21,"3,808,800"
05/05/16,503.93,504.34,500.73,501.91,-1.12,"4,224,000"
05/04/16,498.76,504.22,495.69,503.03,4.73,"5,399,800"
05/03/16,496.49,499.18,492.81,498.3,-0.94,"3,952,600"
05/02/16,496.59,500.78,493.45,499.24,4.35,"3,631,400"
04/29/16,497.04,497.04,491.87,494.89,-2.83,"4,115,400"
04/28/16,494.21,499.63,493.13,497.72,1.46,"3,962,000"
04/27/16,495.53,497.33,490.7,496.26,0.11,"4,854,900"
04/26/16,497.77,499.95,495.77,496.15,-0.97,"3,448,000"
04/25/16,497.76,498.16,493.91,497.12,-1.48,"4,057,500"
04/22/16,500.82,501.98,492.88,498.6,-2.42,"4,940,500"
04/21/16,512.62,512.87,499.36,501.02,-11.53,"4,320,800"
04/20/16,509.61,514.57,507.79,512.55,5.53,"4,761,500"
04/19/16,510.65,510.65,504.31,507.02,-1.43,"4,173,100"
04/18/16,507.11,510.58,506.53,508.45,-0.24,"3,711,700"
04/15/16,505.22,508.69,505.22,508.69,3.2,"3,461,500"
04/14/16,501.65,506.28,501.57,505.49,4.02,"5,025,600"
04/13/16,507.47,508.51,501.01,501.47,-3,"4,061,300"
04/12/16,507.69,507.99,503.34,504.47,-1.72,"3,831,600"
04/11/16,508.53,510.19,506.02,506.19,-2.3,"3,414,200"
04/08/16,507.49,510.95,506.63,508.49,2.13,"4,519,500"
04/07/16,505.54,506.39,503.82,506.36,0.03,"4,891,300"
04/06/16,513.54,513.94,504.8,506.33,-7.91,"6,312,000"
04/05/16,519.68,520.75,513.59,514.24,-8.36,"3,987,700"
04/04/16,523.71,525.85,521.19,522.6,-0.05,"3,010,900"
04/01/16,521.57,524.22,520.08,522.65,-1.73,"5,221,500"
03/31/16,527.49,528.77,522.53,524.38,-3.05,"5,023,900"
03/30/16,521.99,529.08,520.64,527.43,7.12,"4,629,300"
03/29/16,520.84,524.28,519.04,520.31,-1.02,"3,242,400"
03/28/16,519.4,521.84,517.38,521.33,2.3,"2,279,000"
03/24/16,515.64,521.02,515.64,519.03,1.35,"3,082,200"
03/23/16,517.82,517.82,513.22,517.68,5.16,"4,437,900"
03/22/16,512.96,515.09,511.57,512.52,-2.58,"4,421,200"
03/21/16,514.05,516.95,511.84,515.1,2.01,"3,144,800"
03/18/16,523.18,524.59,513.09,513.09,-11.36,"9,621,100"
03/17/16,523.11,526.97,520.39,524.45,2.85,"4,842,800"
03/16/16,520.21,526.31,518.91,521.6,0.79,"4,293,200"
03/15/16,515.1,521.64,514.33,520.81,3.78,"5,645,800"
03/14/16,515.91,519.86,512.4,517.03,1.19,"4,809,400"
03/11/16,515.33,518.36,513.13,515.84,3.85,"5,782,700"
03/10/16,519.05,519.68,509.79,511.99,-7.32,"8,632,100"
03/09/16,528.54,528.76,518.9,519.31,-3.18,"5,206,100"
03/08/16,517.45,523.71,516.55,522.49,5.83,"4,762,200"
03/07/16,511.72,521.25,509.89,516.66,3.78,"4,192,100"
03/04/16,516,516.06,510.31,512.88,-2.47,"5,088,400"
03/03/16,518.56,521.03,513.83,515.35,-2.82,"4,783,500"
03/02/16,520.64,522.04,508.59,518.17,-3.79,"6,814,600"
03/01/16,516.77,522.58,513.86,521.96,7.49,"5,597,900"
02/29/16,514.11,517.34,510.22,514.47,0.5,"4,896,600"
02/26/16,510.11,515.84,509.53,513.97,5.2,"3,619,600"
02/25/16,503.9,508.91,499.89,508.77,2.69,"3,910,100"
02/24/16,501.26,506.8,497.92,506.08,1.77,"3,825,700"
02/23/16,501.24,504.49,500.41,504.31,3,"3,037,600"
02/22/16,501.44,506.43,500.65,501.31,1.61,"4,935,500"
02/19/16,495.91,500.57,493.2,499.7,0.86,"4,160,900"
02/18/16,494.71,500.64,493.67,498.84,6.18,"4,584,200"
02/17/16,485.32,493.91,483.05,492.66,9.73,"5,011,600"
02/16/16,480.8,484.11,477.85,482.93,5.99,"4,055,300"
02/12/16,472.98,477.91,472.55,476.94,4.45,"3,259,700"
02/11/16,472.35,475.98,470.43,472.49,-5.93,"6,796,600"
02/10/16,480.48,483.83,477.4,478.42,0.42,"4,062,700"
02/09/16,471.22,478.28,471.22,478,3.52,"5,416,600"
02/08/16,482.57,483.91,470.58,474.48,-11.17,"5,774,200"
02/05/16,488.34,491.01,484.05,485.65,-1.16,"3,300,900"
02/04/16,491.21,491.57,485.75,486.81,-2.2,"2,932,700"
02/03/16,487.84,491.16,483.55,489.01,3.59,"2,858,700"
02/02/16,485.5,487.68,482.4,485.42,-2.82,"3,503,200"
02/01/16,492.15,492.32,485.99,488.24,-4.83,"4,041,000"
01/29/16,488.61,493.99,486.31,493.07,6.17,"6,572,600"
01/28/16,483.6,487.66,480.62,486.9,5.81,"4,802,800"
01/27/16,485.83,490.02,479.37,481.09,-4.09,"4,731,400"
01/26/16,487.14,490.96,484.56,485.18,-1.85,"4,507,400"
01/25/16,486.24,488.93,484.08,487.03,1.9,"4,713,700"
01/22/16,478.93,485.23,476.64,485.13,10.54,"4,096,900"
01/21/16,468.23,475.62,466.58,474.59,8.95,"4,519,500"
01/20/16,465.29,469.7,456.28,465.64,-4.77,"5,898,500"
01/19/16,469.96,473.15,465.71,470.41,5.16,"5,041,900"
01/18/16,473.07,474.55,462.17,465.25,-10.87,"3,198,800"
01/15/16,467.86,476.56,467.46,476.12,-4.08,"5,282,700"
01/14/16,469.16,480.58,466.79,480.2,10.32,"4,165,600"
01/13/16,477.17,479.46,468.44,469.88,-5.18,"3,418,400"
01/12/16,474.04,479.31,469.63,475.06,2.69,"4,230,200"
01/11/16,479.07,479.36,468.8,472.37,-4.98,"3,378,200"
01/08/16,476.58,480.12,475.77,477.35,0.98,"2,943,600"
01/07/16,473.72,477.85,471.49,476.37,-3.4,"4,200,900"
01/06/16,471.25,480.59,470.4,479.77,4.93,"4,551,500"
01/05/16,477.28,479.69,473.13,474.84,-2.72,"3,209,900"
01/04/16,477.54,480.17,472.49,477.56,-5.48,"3,390,000"
12/31/15,490.47,491.53,481.76,483.04,-9.73,"2,788,500"
12/30/15,495.36,495.88,491.97,492.77,-2.4,"1,782,500"
12/29/15,492.94,496.48,491.62,495.17,5.21,"2,268,500"
12/24/15,488.48,492.64,488.27,489.96,1.83,"1,154,900"
12/23/15,488.92,488.92,483.34,488.13,0.53,"2,807,900"
12/22/15,488.23,488.26,479.97,487.6,0.81,"2,592,400"
12/21/15,485.37,489.79,483.22,486.79,3.59,"3,229,200"
12/18/15,480.63,484.75,480.63,483.2,0.93,"8,307,000"
12/17/15,488.63,488.81,479.48,482.27,-4.93,"3,505,000"
12/16/15,485.7,487.83,482.46,487.2,3.58,"4,160,600"
12/15/15,480.81,484.23,479.79,483.62,4.9,"4,394,800"
12/14/15,476.29,480.56,473.65,478.72,3.53,"4,023,700"
12/11/15,479.46,480.86,474.32,475.19,-7.57,"4,062,200"
12/10/15,475.96,484.85,474.53,482.76,4.54,"5,057,100"
12/09/15,478.51,479.53,474.69,478.22,-2.23,"5,974,000"
12/08/15,481.79,483.22,475.74,480.45,-6.12,"3,998,100"
12/07/15,484.36,487.98,481.47,486.57,2.37,"3,525,900"
12/04/15,482.72,486.63,481.56,484.2,0.82,"2,967,200"
12/03/15,488.72,488.72,480.96,483.38,-3.92,"3,326,900"
12/02/15,491.11,494.12,485.95,487.3,-3.78,"4,407,400"
12/01/15,486.12,491.74,485.75,491.08,6.66,"6,267,100"
11/30/15,487.94,488.38,482.6,484.42,-2.78,"7,129,700"
11/27/15,492.76,493.18,484.56,487.2,-5.64,"3,358,000"
11/26/15,496.95,497.22,492.46,492.84,-2.89,"1,686,200"
11/25/15,490.34,499.52,490.22,495.73,6.62,"4,161,500"
11/24/15,488.69,492.74,487.48,489.11,1.27,"5,043,000"
11/23/15,485.22,491.07,485.01,487.84,2.17,"3,420,200"
11/20/15,487.2,487.78,483.84,485.67,0.09,"3,572,300"
11/19/15,484.79,486.36,481.54,485.58,-0.15,"4,124,600"
11/18/15,483.93,487.79,480.32,485.73,5.89,"3,454,500"
11/17/15,478.7,480.1,476.26,479.84,2.63,"2,825,300"
11/16/15,461.77,477.5,461.74,477.21,16.27,"3,004,200"
11/13/15,463.45,465.55,458.79,460.94,-3.15,"2,898,400"
11/12/15,473.6,474.66,463.2,464.09,-10.53,"4,347,800"
11/11/15,475.85,476.83,473.47,474.62,0.04,"2,800,500"
11/10/15,477.1,477.72,472.47,474.58,-3.36,"3,337,900"
11/09/15,480.08,480.58,474.08,477.94,-2.91,"2,777,300"
11/06/15,486.54,486.78,477.14,480.85,-4.64,"2,453,500"
11/05/15,483.98,486.72,482.98,485.49,1.53,"2,479,200"
11/04/15,479.75,484.3,478.51,483.96,5.56,"3,129,800"
11/03/15,474.79,479.09,472.46,478.4,6.49,"3,425,900"
11/02/15,474.93,476.16,469.54,471.91,-2.71,"3,568,500"
10/30/15,479.68,482.05,473.72,474.62,-5.39,"6,145,900"
10/29/15,484.89,485.46,476.06,480.01,-6.07,"3,517,100"
10/28/15,484.26,486.32,476.61,486.08,1.98,"4,865,800"
10/27/15,489.36,491.99,482.9,484.1,-6.17,"4,022,200"
10/26/15,496.35,496.71,490.08,490.27,-5.23,"3,274,900"
10/23/15,499.17,499.17,493.86,495.5,-0.97,"4,063,600"
10/22/15,491.52,497.67,491.01,496.47,6.13,"3,703,600"
10/21/15,488.12,491.96,487.3,490.34,4.08,"3,176,700"
10/20/15,485.56,489.86,485.56,486.26,1.06,"2,549,700"
10/19/15,479.98,485.58,479.98,485.2,5.2,"2,618,500"
10/16/15,483.34,484.53,480,480,-0.93,"2,735,000"
10/15/15,480.9,482.47,479.43,480.93,2.39,"5,193,600"
10/14/15,481.05,485.24,478.04,478.54,-4.59,"4,194,700"
10/13/15,475.17,484.93,475.12,483.13,8.99,"4,968,700"
10/09/15,478.12,479.06,474.14,474.14,-4.15,"3,065,700"
10/08/15,477.37,479.14,474.95,478.29,1.73,"3,275,200"
10/07/15,480.41,480.41,475.94,476.56,-1.33,"3,207,800"
10/06/15,485.44,486.13,477.61,477.89,-5.69,"4,250,600"
10/05/15,482.52,487.59,481.94,483.58,4.66,"3,711,000"
10/02/15,472.22,479.38,471.1,478.92,4.05,"3,460,400"
10/01/15,481.59,482.76,471.92,474.87,-4.71,"4,124,200"
09/30/15,475.87,480.32,475.29,479.58,6.54,"4,610,500"
09/29/15,475.24,476.91,470,473.04,-2.39,"4,799,900"
09/28/15,477.26,481.05,475.31,475.43,-2.09,"3,558,800"
09/25/15,479.94,481.97,476.85,477.52,-0.27,"3,011,300"
09/24/15,478.5,481.78,475.23,477.79,-2.45,"2,602,700"
09/23/15,483.12,484.23,478.48,480.24,-2.04,"2,145,600"
09/22/15,481.77,483.86,477.13,482.28,-3.23,"3,090,100"
09/21/15,483.36,486.97,481.11,485.51,4.88,"4,268,200"
09/18/15,472.55,481.24,472.55,480.63,3.77,"14,045,600"
09/17/15,476.89,479.24,474.34,476.86,-0.24,"3,271,500"
09/16/15,472.48,478.7,471.74,477.1,5.36,"3,898,000"
09/15/15,469.72,472.87,468.62,471.74,1.93,"4,146,500"
09/14/15,473.71,473.73,469.81,469.81,-3.32,"3,150,200"
09/11/15,474.37,476.44,472.29,473.13,-3.18,"2,822,800"
09/10/15,475.82,478.83,474.65,476.31,-2.68,"3,374,200"
09/09/15,484.71,484.71,477.91,478.99,-2.66,"3,424,800"
09/08/15,483.98,487.59,480.81,481.65,4.19,"2,818,100"
09/04/15,478.71,482.31,474.84,477.46,-5.06,"2,053,700"
09/03/15,479.37,483.44,477.35,482.52,4.46,"2,648,000"
09/02/15,471.96,479.95,469.91,478.06,9.92,"4,205,400"
09/01/15,469.16,471.87,464.91,468.14,-2.7,"3,666,500"
08/31/15,477.01,481.9,465.53,470.84,-6.61,"4,418,000"
08/28/15,477.42,478.82,473.27,477.45,-1.32,"2,871,000"
08/27/15,479.52,483.85,475.27,478.77,1.38,"3,867,500"
08/26/15,475.15,478.47,463.48,477.39,8.53,"4,423,300"
08/25/15,473.75,480.18,467.23,468.86,5.77,"4,672,900"
08/24/15,443.71,471.11,442.09,463.09,-8.14,"5,096,300"
08/21/15,480.15,482.46,470.05,471.23,-13.1,"5,070,200"
08/20/15,488.68,492.29,484.12,484.33,-7.98,"3,009,800"
08/19/15,492.5,494.95,489.18,492.31,0.05,"3,401,900"
08/18/15,493.99,494.95,490.66,492.26,-2.24,"2,033,600"
08/17/15,493.18,494.72,490.88,494.5,-0.7,"1,929,600"
08/14/15,492.21,496.74,490.74,495.2,2.18,"2,870,800"
08/13/15,487.75,496.28,487.58,493.02,6.68,"3,805,500"
08/12/15,487.5,487.94,483.17,486.34,-3.16,"3,379,000"
08/11/15,486.68,489.9,485.88,489.5,0.66,"2,667,000"
08/10/15,490.17,491.4,485.04,488.84,-1.07,"3,100,300"
08/07/15,490.87,490.87,484.9,489.91,-0.83,"2,125,800"
08/06/15,495.18,495.4,489.47,490.74,-3.89,"3,062,500"
08/05/15,492.93,495.72,491.29,494.63,3.17,"4,042,600"
08/04/15,481.18,491.52,480.98,491.46,10.58,"5,362,000"
07/31/15,479.59,482.3,476.95,480.88,2.56,"3,948,200"
07/30/15,475.95,478.44,472.1,478.32,2.7,"3,291,300"
07/29/15,470.62,476.28,470.06,475.62,4.83,"3,307,500"
07/28/15,475.13,475.38,470.06,470.79,-4.04,"2,973,500"
07/27/15,476.25,476.74,473.6,474.83,-2.64,"2,930,700"
07/24/15,476.34,478.03,475.58,477.47,1.51,"3,134,200"
07/23/15,472.75,477.61,471.23,475.96,5.08,"3,229,700"
07/22/15,468.66,471.56,467.44,470.88,0.53,"1,908,800"
07/21/15,471.53,472.24,468.42,470.35,-1.14,"2,833,500"
07/20/15,478.11,478.11,470.74,471.49,-4.48,"2,225,000"
07/17/15,471.68,476.81,469.82,475.97,5.09,"3,321,000"
07/16/15,469.25,473.19,469.09,470.88,2.58,"3,461,300"
07/15/15,461.8,468.51,460.28,468.3,8.06,"4,157,900"
07/14/15,453.83,461.31,450.16,460.24,6.25,"3,804,800"
07/13/15,449.77,454.46,448.26,453.99,7.75,"3,009,600"
07/10/15,446.33,447.51,444.48,446.24,2.57,"3,250,200"
07/09/15,449.48,451.57,443.09,443.67,-4,"3,910,500"
07/08/15,451.01,452.38,446.54,447.67,-4.73,"3,855,700"
07/07/15,451.4,453.4,447.67,452.4,1.8,"4,466,100"
07/06/15,451.7,453.18,447.94,450.6,-3.58,"5,273,800"
07/03/15,450.73,454.18,450.36,454.18,3.73,"905,300"
07/02/15,449.15,451.55,445.88,450.45,1.67,"3,451,700"
06/30/15,447.62,451.85,446.56,448.78,1.28,"5,952,600"
06/29/15,455.17,455.28,445.87,447.5,-10.72,"2,756,800"
06/26/15,460.65,461.58,456.47,458.22,-2.22,"2,888,100"
06/25/15,460.58,461.78,459.27,460.44,1.3,"2,823,400"
06/24/15,458.26,460.91,456.23,459.14,1.29,"2,604,300"
06/23/15,456.75,459.54,456.24,457.85,1.48,"2,570,700"
06/22/15,453.44,457.72,453.44,456.37,2.19,"2,204,700"
06/19/15,451.46,457.09,450.23,454.18,-0.94,"12,315,300"
06/18/15,454.21,456.3,453.92,455.12,0.19,"3,183,000"
06/17/15,456.5,458.22,453.87,454.93,-1.42,"3,012,100"
06/16/15,455.36,456.81,454.23,456.35,-0.23,"4,989,200"
06/15/15,450.97,456.78,450.24,456.58,5.13,"3,536,400"
06/12/15,450.2,453.2,449.4,451.45,-0.01,"2,833,100"
06/11/15,451.06,452.81,449.43,451.46,-0.41,"3,403,200"
06/10/15,446.82,452.54,446.68,451.87,4.39,"3,339,100"
06/09/15,443.05,447.8,441.13,447.48,3.16,"3,757,000"
06/08/15,445.58,445.76,442.64,444.32,-2.87,"3,804,200"
06/05/15,447.67,449.44,445.26,447.19,-2.66,"3,194,000"
06/04/15,451.55,451.91,444.91,449.85,-3.14,"3,704,100"
06/03/15,445.58,453.26,444.39,452.99,7.22,"2,813,700"
06/02/15,445.26,445.94,442.86,445.77,0.45,"2,388,000"
06/01/15,445.26,446.57,442.78,445.32,-0.89,"2,598,000"
05/29/15,449.18,449.67,443.9,446.21,-4.32,"3,566,600"
05/28/15,446.98,450.8,444.33,450.53,2.16,"2,359,400"
05/27/15,444.38,448.99,443.03,448.37,3.83,"2,985,100"
05/26/15,446.48,448.69,442.18,444.54,-2.6,"2,740,300"
05/25/15,446.78,447.89,445.59,447.14,0.66,"537,100"
05/22/15,448.21,448.27,444.15,446.48,-2.53,"1,647,100"
05/21/15,448.36,449.85,445.83,449.01,2.62,"2,110,500"
05/20/15,448.97,451.11,445.99,446.39,-2.49,"2,458,700"
05/19/15,451.18,451.18,446.98,448.88,-1.29,"2,666,000"
05/15/15,446.1,450.98,444.05,450.17,4.47,"1,915,000"
05/14/15,439,446.39,438.81,445.7,7.68,"3,574,300"
05/13/15,439.12,440.29,432.39,438.02,-1.64,"3,358,100"
05/12/15,443.94,444.77,438.85,439.66,-5.01,"4,155,300"
05/11/15,444.77,447.72,443.71,444.67,0.89,"5,293,500"
05/08/15,444.72,446.59,443.46,443.78,-0.21,"2,258,600"
05/07/15,444.11,446.33,440.58,443.99,-0.54,"3,520,900"
05/06/15,445.04,445.2,438.97,444.53,2.6,"3,104,000"
05/05/15,448.12,448.51,438.11,441.93,-6.42,"2,689,600"
05/04/15,441.85,450.06,440.45,448.35,7.78,"3,547,400"
05/01/15,439.14,442.79,435.94,440.57,0.5,"3,122,400"
04/30/15,447.39,447.85,438.3,440.07,-9.16,"4,736,500"
04/29/15,451.91,452.92,445.91,449.23,-3.13,"2,793,000"
04/28/15,452.06,453.25,447.01,452.36,0.91,"2,650,600"
04/27/15,452.3,453.03,449.79,451.45,0.15,"1,865,500"
04/24/15,452.42,452.7,450.3,451.3,0.04,"1,706,900"
04/23/15,451.38,452.4,449.02,451.26,0.73,"2,978,900"
04/22/15,455.77,456.28,448.87,450.53,-2.5,"3,171,300"
04/21/15,452.61,454.44,452.05,453.03,1.57,"2,967,900"
04/20/15,456.38,457.99,450.41,451.46,-3.92,"2,585,700"
04/17/15,459.91,460.55,453.43,455.38,-5.23,"2,332,100"
04/16/15,462.61,463.74,459.62,460.61,-2.22,"2,380,300"
04/15/15,469.06,469.29,462.5,462.83,-5.22,"3,510,600"
04/14/15,471.56,471.89,467.62,468.05,-3.47,"2,116,300"
04/13/15,468.11,471.61,467.5,471.52,3.83,"2,251,800"
04/10/15,469.73,470.09,466.58,467.69,-1.29,"2,158,000"
04/09/15,468.49,471.72,466.14,468.98,1.09,"2,726,800"
04/08/15,466.45,471.2,466.38,467.89,1.49,"3,152,300"
04/07/15,462.16,468.96,462.14,466.4,4.74,"3,371,000"
04/06/15,462,465.15,461.07,461.66,-0.72,"3,011,600"
04/02/15,455.95,463.68,455.84,462.38,6.48,"2,562,100"
04/01/15,451.98,456.81,447.25,455.9,3.64,"4,013,100"
03/31/15,452.48,455.01,451.75,452.26,-1.71,"4,198,700"
03/30/15,453.8,457.84,452.78,453.97,0.12,"3,191,100"
03/27/15,454.3,457.21,451.01,453.85,1.11,"2,926,400"
03/26/15,457.89,459.25,452.43,452.74,-6.16,"3,226,300"
03/25/15,466.29,467.46,457.9,458.9,-6.33,"4,069,800"
03/24/15,453.11,465.86,453.07,465.23,12.17,"4,136,800"
03/23/15,454.05,454.05,450.09,453.06,-0.57,"3,266,700"
03/20/15,451.85,456.14,448.51,453.63,3.35,"7,914,000"
03/19/15,456.29,457.38,448.2,450.28,-5.3,"3,942,900"
03/18/15,452.87,459.06,451.08,455.58,4.76,"3,833,400"
03/17/15,443.55,453.4,440.51,450.82,3.44,"3,892,700"
03/16/15,443.51,452.82,441.85,447.38,5.89,"3,714,400"
03/13/15,441.37,442.14,439.84,441.49,-1.93,"2,257,300"
03/12/15,441.72,444.46,439.84,443.42,1.46,"3,116,900"
03/11/15,442.93,443.56,439.68,441.96,0.03,"2,891,000"
03/10/15,447.02,448.18,440.5,441.93,-7.28,"3,746,400"
03/09/15,444.99,450.37,442.61,449.21,3.71,"2,808,200"
03/06/15,451.82,453.12,443.7,445.5,-7.27,"3,618,500"
03/05/15,453.19,458.56,452.65,452.77,0.45,"3,478,800"
03/04/15,450.43,453.46,448.4,452.32,1.86,"3,368,100"
03/03/15,456.15,456.68,448.33,450.46,-5.1,"4,386,900"
03/02/15,456.29,457.55,453.79,455.56,-0.73,"3,775,200"
02/27/15,459.89,462.71,454.1,456.29,-2.65,"11,793,800"
02/26/15,461.29,463.32,457.78,458.94,1.98,"3,694,300"
02/25/15,463.81,463.81,456.23,456.96,-5.77,"3,432,200"
02/24/15,458.43,465.16,457.74,462.73,5.45,"4,217,800"
02/23/15,456.61,459.24,454.62,457.28,0.5,"3,060,300"
02/20/15,453.44,456.9,451.37,456.78,4.58,"3,089,700"
02/19/15,449.7,454.38,449.31,452.2,3.12,"2,541,800"
02/18/15,451.85,454.6,448.1,449.08,-2.72,"3,159,900"
02/17/15,447.8,455.29,447.8,451.8,5.3,"3,486,000"
02/13/15,451.07,452.21,446.09,446.5,-4.73,"3,510,300"
02/12/15,452.82,455.59,447.44,451.23,0.88,"3,822,300"
02/11/15,445.83,452.3,445.71,450.35,4.8,"3,566,100"
02/10/15,438.82,447.07,437.89,445.55,8.35,"3,251,800"
02/09/15,439.46,442.5,435.7,437.2,-2.89,"2,411,700"
02/06/15,445.59,445.93,435.95,440.09,-3.01,"4,241,300"
02/05/15,452.04,458.2,440.22,443.1,-7.25,"3,789,000"
02/04/15,448.91,452.55,447.71,450.35,2.64,"3,715,800"
02/03/15,458.79,458.79,447.45,447.71,-10.04,"3,451,000"
02/02/15,455.09,460.13,451.22,457.75,5.32,"2,572,700"
01/30/15,451.07,457.14,448.79,452.43,1.02,"4,322,000"
01/29/15,444.85,452.52,443.32,451.41,8.29,"3,521,700"
01/28/15,445.84,449.64,442.65,443.12,-0.75,"2,964,100"
01/27/15,434.6,444.46,434.53,443.87,8.77,"4,288,100"
01/26/15,437.51,439.2,434.51,435.1,-1.3,"2,121,500"
01/23/15,434.03,440.2,434.03,436.4,3.76,"3,376,500"
01/22/15,425.46,435.98,425.3,432.64,7.42,"4,192,500"
01/21/15,420.16,426.88,417.51,425.22,6.58,"3,224,200"
01/20/15,423.89,423.89,417.48,418.64,-3.75,"2,510,800"
01/19/15,419.94,422.39,419.59,422.39,1.29,"861,800"
01/16/15,421.51,423.85,420.46,421.1,-1.31,"2,098,100"
01/15/15,419.75,424.9,413.47,422.41,3.33,"2,706,300"
01/14/15,423.09,424.89,417.8,419.08,-5.33,"3,097,800"
